,col_name,feature_importance_vals
2227,Chain stay trad wish yoke OHCLASS: 2,0.004388212249550002
89,CSAUXCX3,0.004383039263110586
730,FRONTCARGOLENGTH,0.0043781799037178855
1567,SIZE OHCLASS: 510 ETT,0.004375085012009082
1233,"Headset type OHCLASS: Chris King 1.5"" Devolution",0.004359703542698288
893,BOSS_T,0.004327326911244992
513,FORK2K,0.004317257931598451
1996,SPROCKETS type OHCLASS: 11-29,0.004311809191167742
492,CORNERHEADTUBE2,0.004285908305094446
1085,TOPTUBECY2,0.004275878334711772
1373,SIZE OHCLASS:  SMALL,0.004249350226405923
696,CHEVRONDOWNTUBE2SL,0.004245492048953553
1825,SIZE OHCLASS: S/52,0.0042386739367481835
1602,SIZE OHCLASS: 53cm,0.004233530661210849
2142,nSeat stay Curv or Rake OHCLASS: 0,0.004213322319550438
1887,SIZE OHCLASS: mine,0.004212346120909614
627,DOWNTUBEL23,0.004190219491842062
1208,HBAR type OHCLASS: Deda RHM02 COMPACT,0.004171400503785269
234,FLANGEDIST_DS rear,0.004110188509703802
628,SEATTUBE1SnSlen2,0.00408670362503713
100,Rack HOOK1,0.004065246840472507
1498,"SIZE OHCLASS: 28""",0.004063556049617303
1160,SEATSTAY_G,0.004056213219826412
269,CHEVRONSEATTUBE2C,0.004048019153376584
185,Seat stay junction4,0.004038778068317103
2324,Fork choice OHCLASS: RockShox Revelation (150 mm travel),0.004025510682069368
806,ST_TOP_LENGTH,0.004013560290128272
248,SEATSTAYbrdgdia2,0.003998808838087831
960,CSSIDE1SnSdia1,0.0039928598276523265
1021,SEATSTAYSL21,0.0039782862467816794
489,CHAINSTAYbrdgdia1,0.0039425226241831144
58,FRONTRack height,0.003906405455714104
308,REARROTORLP,0.003871171737918151
1718,SIZE OHCLASS: 62,0.003850698569162991
1661,SIZE OHCLASS: 57 cm,0.0038425292329740506
394,CSSIDECY2,0.003842081435342696
626,DOWNTUBEL22,0.0038263951948118214
506,FORK2C,0.0038099273122631267
272,CHEVRONSEATTUBE1C,0.003806944553358571
1899,SIZE OHCLASS: s,0.003792289218241583
2329,Fork choice OHCLASS: Totem RC2 DH (180 mm Travel),0.0037717841972764077
655,SSSIDE1SnSlength,0.003756632983205776
685,LRPANNIERLENTOP,0.003750143388094014
261,Paint outline percent,0.0037484756737964503
484,SSSIDE2SnSCheck,0.003735460010960974
1139,Seatpost MAST,0.003723585215183058
18,LRShiftX,0.003711134471743646
1032,SSSIDE1SnSdia2,0.0036710617855352083
327,FRONTCNTIFS,0.003670278467778969
1128,BELT_WIDTH,0.0036652764819927507
61,TOPTUBEPBrad,0.0036624773534720705
480,CHAINSTAY_G,0.0036355616383586874
581,SSAUXSLIDER,0.003629648576724296
903,FRONTRack tubing,0.003621228494614895
780,FRONTINCLUDE_HOOK1,0.0036194922451074016
453,STEM1SnSCheck,0.003616899682538571
937,FRONTRack offset from seat stay,0.003609350361528817
143,nCSSIDECY2,0.003608276459952544
695,FDwid,0.0036078289102533367
1182,Head tube lower extension,0.0035966171579261035
1385,SIZE OHCLASS: 10,0.0035765902359746362
221,SEATSTAYdimpleCheck,0.0035608938238401683
1891,SIZE OHCLASS: none,0.0035554236183924478
732,REARFLIP,0.003545127704367176
50,CHAINSTAYSL11,0.003538481713424887
38,nChain stay position on BB,0.003536928238378051
415,CHEVRONDOWNTUBE2C,0.00353199596468629
1239,Headset type OHCLASS: Chris King InSet2,0.003520838325906418
99,Rack HOOK3,0.003519102654456024
1348,Pump size OHCLASS: IMPEROXLARGE,0.003509370885255097
511,FORK2E,0.003506741568402703
869,SEATSTAY_HF,0.0034928229366458104
932,FRONTROTORLP,0.003476400407433003
613,TOPTUBEPBheight,0.0034750442515919873
1215,HBAR type OHCLASS: Mountain DH Bar,0.003472005469556683
1632,SIZE OHCLASS: 55cm,0.0034697816521877807
307,FRONTRack seat stay mount,0.003466066451914328
406,CHEVRONDOWNTUBE1B,0.003462584804230171
263,Crosshair X,0.0034616827718989573
483,SSSIDE2SnSlen2,0.003441702059679782
75,FRONTCARGOHEIGHT,0.0033982390590287935
2351,Saddle type OHCLASS: ISM Prologue,0.0033469493140828913
573,BULLTHETA,0.0033307233153917434
1308,CRANK_POS OHCLASS: 2,0.0033139612443109936
2107,Cranks type OHCLASS: Shimano XT,0.0033067597277119764
1516,SIZE OHCLASS: 42,0.0032967245619574537
833,HAND2HANDW,0.0032915555403508134
1682,SIZE OHCLASS: 58cm,0.0032886484240485826
1479,SIZE OHCLASS: 24in,0.003276818018258446
1895,SIZE OHCLASS: park,0.003235585966660969
905,FRONTROTORTHICK,0.0032345324776158865
1468,"SIZE OHCLASS: 22""",0.0032237064338206376
1755,SIZE OHCLASS: ??,0.0031914190052203485
1035,LRLENGTH,0.003175780303181946
343,Paint angle,0.003172718332036322
282,BB length,0.0031720456009301104
1370,SIZE OHCLASS:  56/57,0.003127836552742431
477,CHAINSTAY_K,0.0031269380697561936
357,CORNERSEATTUBE2,0.003106638149285539
1112,Seatpost DIA2,0.0031026095263787957
46,CORNERSEATSTAYS1,0.003098061440863995
775,StemX,0.003047481092081201
844,PumpX,0.00303094711001176
1326,Seatpost type OHCLASS: Rockshox Reverb Stealth 31.6mm 390mm X 125mm Travel,0.002965708616721532
639,CSSIDE1SnSCheck,0.0029498346404610294
1188,OFFSET_AT_BB dt,0.0029482189476839333
2055,dropoutInsert OHCLASS: DR4042_DR4029,0.0029365323762759665
1894,SIZE OHCLASS: one size,0.0029312759297847432
1485,SIZE OHCLASS: 26 inch,0.0029267586137026137
172,FRONTROTORJ,0.002920140093826904
618,CHAINSTAYdimpley,0.00291848006445501
128,SHOES_aux,0.0029116728844434062
1472,SIZE OHCLASS: 23,0.002904796133555796
2063,dropoutInsert OHCLASS: PA401_PA402,0.002892391660688952
570,FRONTbrakeAW,0.002885849062191984
1885,SIZE OHCLASS: medium,0.002876298822572779
1017,PANNIERHEIGHT,0.002864712319724604
1573,SIZE OHCLASS: 51cm.,0.00284599140433412
638,Saddle Q2,0.002789547246694223
2059,dropoutInsert OHCLASS: DR4045_DR4009,0.0027887935450505905
1590,SIZE OHCLASS: 52ish,0.002768802638485214
1455,"SIZE OHCLASS: 20.5"" XL",0.0027575131880074218
255,Crosshair locked,0.0027470570053169155
1063,nSSAUXCrad2,0.0027387434986886495
1644,SIZE OHCLASS: 56.1,0.0027351902586849972
1416,"SIZE OHCLASS: 16""",0.002717065024640322
918,Dim D TextField,0.002712977742944524
1663,SIZE OHCLASS: 57.5,0.002705220663995088
729,CHEVRONDOWNTUBE2ON,0.0027028129328857215
802,nCHAINSTAY_J,0.0027020677919852238
574,PANNIERLENGTH,0.002698602425279822
1242,Headset type OHCLASS: Chris King InSet5,0.002680563000054163
1453,"SIZE OHCLASS: 20,7",0.002674788268597716
1676,SIZE OHCLASS: 58 cm,0.0026563785869293003
1777,SIZE OHCLASS: LG,0.0026319741574271924
124,FRONTCARGORAD,0.002625815400227223
439,CSSIDE2SnSdia1,0.002619831488897302
1959,StaticDropout OHCLASS: LOCOR56X12Kompakt,0.0026195058413760824
1459,"SIZE OHCLASS: 20.75""",0.0025975651485853585
1871,SIZE OHCLASS: hua,0.002594715335701118
828,CARGOShiftY,0.00257211616870519
1952,StaticDropout OHCLASS: Fat Chance Yo Eddy,0.00255972645727505
146,STEM2SnSlen2,0.0025516749718364692
507,FORK2A,0.0025438108747444727
151,DOWNTUBE1SnSlen1,0.0025431220384344384
1523,SIZE OHCLASS: 44,0.0025309075176732495
551,TOPTUBE1SnSlen2,0.002516672822199336
800,nCHAINSTAY_G,0.002509941894368329
1816,SIZE OHCLASS: P,0.002497112251620166
1865,SIZE OHCLASS: fdgksnbkjdnbksdhfffu,0.002496100515047285
405,REARCNTIFS,0.0024920059232598378
1166,REARbrakeAW,0.0024900188917847724
52,CHAINSTAYSL21,0.002480940542375797
1056,nSSAUXCY2,0.002478171120597892
2177,"Wheel choice rear OHCLASS: 26"" tubular",0.0024775756339533036
1846,SIZE OHCLASS: XXXL,0.002455961096542922
1855,SIZE OHCLASS: bike 4,0.0024308447303167655
81,SEATTUBE1SnSdia1,0.002430713516940095
262,Crosshair Y,0.002426441740260154
1673,SIZE OHCLASS: 57x56,0.0023900219588989906
177,Free spaceRIGHT,0.0023891863058043334
851,FRONTRack support,0.002380377053094896
1497,SIZE OHCLASS: 27/24,0.002377068606331218
977,TOPTUBE1SnSdia1,0.002326629349716974
385,REARROTORE,0.0023190868840443422
290,PANNIERLENBOT,0.0023077425823331997
1492,SIZE OHCLASS: 26´´,0.00229488866115273
53,CHAINSTAYSL20,0.0022932716931880846
1138,nSSAUXSLIDER,0.0022854014767828587
686,FRONTRack RADS3,0.002265849935406916
416,SEATTUBE1SnSlength,0.002261488129113588
1557,SIZE OHCLASS: 50cm,0.0022582534558022857
412,CHEVRONDOWNTUBE2B,0.0022421527237525447
1113,Seatpost DIA3,0.002239286296748376
243,CSSIDE2SnSlen2,0.0022381450243606367
1882,SIZE OHCLASS: me,0.002234151824513706
1441,"SIZE OHCLASS: 19,5",0.0022303106674256877
296,SSSIDE1SnSlen2,0.002216397674166367
1695,SIZE OHCLASS: 59cc,0.002211003392186083
1417,SIZE OHCLASS: 16',0.0022052940016124333
614,TOPTUBE2SnSshift,0.0021875465756731466
501,TOPTUBE2SnSdia2,0.002167632495740572
1520,SIZE OHCLASS: 433Reach,0.0021392305888320072
422,REARCNTIBH,0.002137361551351384
817,PumpAng,0.002122944634509864
508,FORK2F,0.002122481218360718
1773,SIZE OHCLASS: L(54cm),0.002120645058459955
339,SADDLE_REF_POINTY,0.002116559154676368
313,FRONTRack angle,0.002095804156880969
1864,SIZE OHCLASS: eu,0.0020957147460919884
1555,SIZE OHCLASS: 500,0.0020844119515228267
991,SSAUXCrad2,0.002078335138811383
763,CHAINGUARDDR,0.0020777405010435
131,nCSSIDECX2,0.0020748236543989347
338,AEROG,0.0020467864276842254
244,CSSIDE2SnSlen1,0.0020454832821087715
1721,SIZE OHCLASS: 62.5,0.0020444206893714518
1653,SIZE OHCLASS: 56cm TT,0.0020093411714961432
2060,dropoutInsert OHCLASS: DR4045_DR4025,0.0020066112109817023
2052,dropoutInsert OHCLASS: DR4034,0.001990657233896124
1668,SIZE OHCLASS: 575,0.001990512111268204
1994,SPROCKETS type OHCLASS: 10-speed 13-25,0.001982854448151235
1916,SIZE OHCLASS: xxl-6deg,0.00197945638668263
1508,SIZE OHCLASS: 375,0.0019775611393490844
1874,SIZE OHCLASS: large ,0.0019547982844424984
1502,SIZE OHCLASS: 29er,0.001950975397967969
1241,Headset type OHCLASS: Chris King InSet4,0.0019497883575606905
1471,"SIZE OHCLASS: 22.5""",0.0019443171895920913
42,HBARRISE,0.0019371025598017076
2179,"Wheel choice rear OHCLASS: 27 X 1""",0.0019313141007326485
1129,Rack forkx,0.001921265893494056
1587,SIZE OHCLASS: 528,0.0019131238222163214
1350,Pump size OHCLASS: IMPEROXXXLARGE,0.0019075878356684625
1538,SIZE OHCLASS: 48.5,0.0019046908777347715
240,FRONTRack s3by,0.0018920860613256694
29,CSSIDE2SnSlength,0.0018861385373942598
974,REARCNTIdia2,0.001841561109008702
493,CORNERHEADTUBE1,0.001837473590572601
1077,OFFSET_AT_BB st,0.001817353904961435
1950,StaticDropout OHCLASS: DS0090,0.0018021531785932323
1179,CassZ,0.001799107643877149
171,FRONTROTORL,0.001795656562211844
1576,"SIZE OHCLASS: 52,5",0.0017914276000526672
858,FRONTPANNIERShiftY,0.0017912979916713619
166,FRONTROTORB,0.0017890304258371575
1741,SIZE OHCLASS: 66,0.0017771782377032045
795,REARBRAKE_SHOW,0.0017761746545188783
2066,dropoutInsert OHCLASS: PA441_PA430,0.0017732430380767003
2054,dropoutInsert OHCLASS: DR4039_DR4027,0.0017674983547929966
724,Seatpost RADIUS,0.001727558691739546
509,FORK2G,0.0017253830407901888
803,nCHAINSTAY_K,0.0017220310059650528
929,FRONTROTORKP,0.0017216017827196301
550,TOPTUBE1SnSlen1,0.0017052589250006187
514,FORK2H,0.0016989988515081354
1247,"Headset type OHCLASS: Chris King NoThreadSet 1-1/4""",0.001692475899782433
1681,SIZE OHCLASS: 585,0.001684174455809526
962,Pad vertical,0.001672427527443673
930,SEATSTAYdimpley,0.0016697879918433456
1708,SIZE OHCLASS: 60cm TT,0.0016657758151244388
818,REARBRAKED,0.0016639604014514941
746,LRPANNIERLENBOT,0.0016574578772773022
645,CSSIDE2SnSshift,0.001651615793010619
1218,Rollout units OHCLASS: 2,0.0016282191390648202
388,CSSIDECX2,0.0016213438031304399
2246,"Wheel choice front OHCLASS: 27 X 1""",0.0016166095713442093
788,STEM2SnSdia2,0.0016139983152587845
605,CLAMPOFFSET,0.0016102350650155665
836,Free spaceBOTTOM,0.0015900603387293986
2004,SPROCKETS type OHCLASS: 8-speed 12-28,0.0015722032408434928
827,CARGOShiftX,0.0015711111539434088
1449,SIZE OHCLASS: 20'',0.0015703735790197843
630,SEATTUBE1SnSlen1,0.0015606635642771468
852,Dim A Inch TextField,0.0015593535025388609
978,TOPTUBE1SnSdia2,0.0015563018389584237
1045,FRONTRack RAD,0.0015438468365329893
1286,HEADTUBEtype OHCLASS: Columbus Spirit CYRA18240,0.0015432714502868843
1808,SIZE OHCLASS: Medium ,0.0015421055557000192
440,CSSIDE2SnSdia2,0.0015389943676531329
1246,"Headset type OHCLASS: Chris King NoThreadSet 1"" BMX",0.0015271136691848613
1151,SEATTUBE2SnSlength,0.0015257163419685777
82,SEATTUBE1SnSdia2,0.0014756538649828316
1080,STEMCrad2,0.0014756505994872617
170,FRONTROTORK,0.0014633435745971671
150,DOWNTUBE1SnSlen2,0.0014234804441254658
922,FRONTCNTIBH,0.0014121068955876047
411,CHNG_SPACING,0.0014060250937007357
328,Pad horizontal,0.0014035101438529302
1873,SIZE OHCLASS: large,0.0013987808500012812
194,FRONTRack s3tx,0.001389762044437457
1702,SIZE OHCLASS: 60-57,0.001388517779570249
839,SEATTUBE2SnSlen1,0.0013844907605073391
383,REARROTORA,0.0013638831934459552
134,FRONTCALPRV,0.0013584144011426571
789,STEM2SnSdia1,0.001346845709839718
67,STEM2SnSshift,0.0013423798339941082
1562,SIZE OHCLASS: 51 cm,0.001321432876684746
1837,SIZE OHCLASS: Very BIG,0.0013118724772284652
790,nCSAUXCrad3,0.0013017655741548609
636,SEATTUBE2SnSdia2,0.001293850646194837
575,CSSIDE1SnSshift,0.0012895057378580234
759,Sitting positionY,0.0012851674956329104
1714,SIZE OHCLASS: 610S,0.00126515906021313
384,REARROTORB,0.0012447313517736812
1877,SIZE OHCLASS: lrg,0.0012442819601090483
617,CHAINSTAYdimplex,0.0012024415337410477
949,CHEVRONTOPTUBE2B,0.0012016009027399953
808,nSEATSTAY_J,0.0011941804151888518
1131,AEROPAD_THICK,0.0011941178708558746
2064,dropoutInsert OHCLASS: PA417_PA410,0.0011894640303403983
945,FRONTROTORJP,0.0011796866237225505
245,STEM2SnSlength,0.001177876471351684
917,PANNIERYT,0.0011769206134284896
451,REARROTORANGLE_TWOP,0.0011748856171478607
1942,StaticDropout OHCLASS: DR0097,0.0011746756260976286
784,LRLENBOT,0.0011451179089831938
461,REARROTORBOLTS,0.0011304389542025766
297,SSSIDE1SnSlen1,0.0011299715103149418
931,SEATSTAYdimplex,0.0011255286658649994
634,DOWNTUBEL13,0.0011190943274669925
821,Rack RADH3,0.0011125135208106905
1875,SIZE OHCLASS: lk,0.001108726320895137
512,FORK2J,0.001077921384662428
86,FDDISTD,0.0010756281035550768
210,CORNERSEATPOST1,0.0010662132511636095
959,CSSIDE1SnSdia2,0.0010594861596294393
1127,DOWNTUBE1SnSlength,0.001032624616918973
650,STEMCY2,0.0009808156851855048
304,REARCALPRV,0.0009772758753422172
98,Rack s3bby,0.0009731079329114034
620,TOPTUBE1SnSshift,0.0009683476566141807
1029,FRONTPANNIERRAD,0.0009014424076997631
428,DOWNTUBE2SnSlen2,0.000901313379854931
1158,SEATSTAY_J,0.000894792722030338
478,CHAINSTAY_J,0.0008746910793557115
864,Rack RADS3,0.0008597000738157632
147,DOWNTUBE2SnSdia1,0.0008531919179228146
862,PANNIERShiftX,0.0008404655144155152
786,AEROBARDIA,0.0008197443459715902
59,FRONTRack s1tx,0.0008040990982307935
1684,SIZE OHCLASS: 58cm/ct,0.0007877694764528366
1119,SEATTUBE1SnSshift,0.0007602554050121441
1429,SIZE OHCLASS: 17.5,0.0007549953896841517
17,LRShiftY,0.0007548756389374621
505,FORK2B,0.0007502864035740783
253,TOPTUBE2SnSlen1,0.000735463879034725
776,StemV,0.00073322538539389
840,SEATTUBE2SnSlen2,0.0007232396457827446
481,SSSIDE2SnSlen1,0.000716879714412148
1415,SIZE OHCLASS: 16 inch ,0.0006820189141879137
1540,SIZE OHCLASS: 480,0.0006389303924307811
1657,SIZE OHCLASS: 56mm,0.0006206846359959374
861,PANNIERShiftY,0.0005796685420867238
637,SEATTUBE2SnSdia1,0.0005721209674135275
342,LRPANNIERYT,0.0005379739108050196
69,REARROTORTHICK,0.0005364201644634933
773,SPOKE_OFFSET rear,0.0004769027313632761
1183,SEATTUBE2SnSshift,0.0004741578566837859
819,SPOKE_OFFSET2 rear,0.00046396224104919574
2221,PumpTube OHCLASS: 3,0.00046001749434112284
963,ANGLE_OF_THE_HEAD,0.0004462784894858351
825,DOWNTUBE2SnSlength,0.0004330409611284803
322,TOPTUBE2SnSlength,0.00043233591572244075
454,SPC_LIP,0.0004187276904436097
1100,SPOKE_HOLE_DIA front,0.00041494879372567514
392,LRPANNIERHEIGHT,0.0003830854694965115
175,SPOKE_HOLE_DIA rear,0.00036748825701696724
408,LRHEIGHT,0.0003580121200846351
1015,TIREM rear,0.00029632631302748254
491,SPOKE_OFFSET2 front,0.0002755322274410208
429,Free spaceLEFT,0.00025012070893582356
859,FRONTPANNIERShiftX,0.00023854916935016975
382,SPOKE_OFFSET front,0.00022657985247720135
148,DOWNTUBE2SnSdia2,0.00021752793576172667
1121,FDlen,0.0001959559282213088
452,PAD2PADW,0.00019234160328495116
217,FRONTCARGOShiftX,0.00019214253129249854
375,REARROTORG,0.00019044761045297138
427,DOWNTUBE2SnSlen1,0.0001519460603551116
377,REARROTORK,0.00011834632652486512
952,nCSSIDECXr2,0.00010052271313250168
203,CSSIDECXr2,6.74013779561949e-05
90,CSSIDE1SnSlength,2.3353632046032626e-05
33,Paint scale,1.9371473218667012e-05
1236,"Headset type OHCLASS: Chris King 2nut 1-1/8""",0.0
1715,SIZE OHCLASS: 616,0.0
1703,SIZE OHCLASS: 60-58,0.0
103,FRONTROTORANGLE_ONE,0.0
1620,SIZE OHCLASS: 54x50,0.0
1717,SIZE OHCLASS: 61x60cm,0.0
1232,"Headset type OHCLASS: Chris King 1.5""",0.0
1304,BATTERYmount OHCLASS: RACK,0.0
2181,Wheel choice rear OHCLASS: 28/Sputnik-36L/Alfine8-11/42-622,0.0
1235,"Headset type OHCLASS: Chris King 2nut 1-1/4""",0.0
1305,BATTERYmount OHCLASS: SEATTUBE,0.0
1722,SIZE OHCLASS: 623ETT,0.0
102,LRPANNIERShiftX,0.0
1719,SIZE OHCLASS: 62-57,0.0
1723,SIZE OHCLASS: 628mm,0.0
101,LRPANNIERShiftY,0.0
1076,LRRAD,0.0
295,CORNERCHAINSTAYS2,0.0
1289,HEADTUBEtype OHCLASS: KFS 1,0.0
2128,Yoke type OHCLASS: PP0011,0.0
1711,SIZE OHCLASS: 61*58,0.0
2160,Pedals type OHCLASS: Tecora - Anti Rutsch,0.0
1281,Dropout model OHCLASS: Standard -2a,0.0
1623,"SIZE OHCLASS: 55,5",0.0
1287,HEADTUBEtype OHCLASS: Columbus integrated tapered,0.0
1280,Dropout model OHCLASS: Rohloff Ausfaller -15,0.0
1270,DIRECTMOUNTFDTYPE OHCLASS: FDM9025D,0.0
1710,SIZE OHCLASS: 61 cm,0.0
1178,CHEVRONTOPTUBE1SL,0.0
250,BELT_PITCH,0.0
1624,SIZE OHCLASS: 55-55,0.0
1706,SIZE OHCLASS: 605,0.0
1102,FRONTROTORANGLE_TWOP,0.0
1288,HEADTUBEtype OHCLASS: Domane HT,0.0
1713,SIZE OHCLASS: 610,0.0
289,REARCNTIW,0.0
1701,SIZE OHCLASS: 60-56,0.0
1712,SIZE OHCLASS: 61-57,0.0
118,LOOPED_STAYS,0.0
1210,HBAR type OHCLASS: Ergotec S_XXL,0.0
1705,"SIZE OHCLASS: 600,5",0.0
292,CHEVRONHEADTUBE1ON,0.0
1282,Dropout model OHCLASS: sliders Hooded,0.0
1252,Headset type OHCLASS: Tecora - Standard,0.0
2127,Yoke type OHCLASS: KONGA,0.0
1625,SIZE OHCLASS: 55-56,0.0
1720,SIZE OHCLASS: 62-59,0.0
1619,SIZE OHCLASS: 54h,0.0
1767,SIZE OHCLASS: JB,0.0
1700,SIZE OHCLASS: 60-55.75,0.0
2321,Fork choice OHCLASS: KFS Unicrown 40-622/V60mm,0.0
1638,SIZE OHCLASS: 56 c-c 56,0.0
623,FRONTCNTIW,0.0
629,Landscape,0.0
1662,SIZE OHCLASS: 57-56,0.0
1664,SIZE OHCLASS: 57/58,0.0
1665,SIZE OHCLASS: 570,0.0
410,STEM1SnSlen2,0.0
409,STEM1SnSlen1,0.0
2323,Fork choice OHCLASS: Poison Disc 60-622/430-47,0.0
1666,SIZE OHCLASS: 570 c-c 565,0.0
1637,SIZE OHCLASS: 56 / 700,0.0
1639,SIZE OHCLASS: 56 c-c 57,0.0
399,Wall thickness Seat tube,0.0
694,PANNIERRAD,0.0
2315,Fork choice OHCLASS: Foxlike F29 100mm Travel,0.0
1669,SIZE OHCLASS: 575/399,0.0
2311,Fork choice OHCLASS: BlackMagic,0.0
386,REARROTORZ,0.0
1635,SIZE OHCLASS: 55x54,0.0
1671,SIZE OHCLASS: 57mm,0.0
1672,SIZE OHCLASS: 57x55.5,0.0
1634,SIZE OHCLASS: 55mm,0.0
2342,Saddle type OHCLASS: 11_Terry Fisio Deluxe / He,0.0
2347,Saddle type OHCLASS: DynamicPhotov1,0.0
2189,Wheel choice rear OHCLASS: 700 X 21c,0.0
1651,SIZE OHCLASS: 56?,0.0
445,FRONTPANNIERoffsetTop,0.0
1648,SIZE OHCLASS: 565,0.0
473,CHAINSTAY_Z,0.0
475,CHAINSTAY_X,0.0
1649,SIZE OHCLASS: 565x560,0.0
1650,SIZE OHCLASS: 566,0.0
9,LRTHICK,0.0
490,CHAINSTAYbrdgdia2,0.0
494,FDslot,0.0
500,TOPTUBE2SnSdia1,0.0
1643,SIZE OHCLASS: 56-56,0.0
1640,SIZE OHCLASS: 56 cc-cc 58,0.0
430,FRONTCNTIlen2,0.0
554,LRPANNIERoffsetTop,0.0
425,REARCNTIBV,0.0
569,FDshift,0.0
1642,"SIZE OHCLASS: 56""",0.0
1655,SIZE OHCLASS: 56cm. ,0.0
1656,SIZE OHCLASS: 56ish,0.0
583,REARCNTIlen2,0.0
1658,SIZE OHCLASS: 56x52,0.0
2349,Saddle type OHCLASS: Fiz:k Aliante,0.0
740,STEM1SnSdia1,0.0
741,STEM1SnSdia2,0.0
2299,Pumporient OHCLASS: 3,0.0
2210,Wheel choice rear OHCLASS: Shimano c24 F,0.0
353,STEM2SnSCheck,0.0
876,TOPTUBE1SnSlength,0.0
1691,SIZE OHCLASS: 59-57,0.0
1692,SIZE OHCLASS: 59.5,0.0
1693,SIZE OHCLASS: 59/58,0.0
920,FRONTCNTIBV,0.0
2222,PumpTube OHCLASS: 4,0.0
1694,SIZE OHCLASS: 590,0.0
2217,REARbrake type OHCLASS: Shimano V-Brake - HR,0.0
1627,SIZE OHCLASS: 55.9cm,0.0
2209,Wheel choice rear OHCLASS: Shimano Alfine SG-S705,0.0
376,REARROTORF,0.0
973,REARCNTIdia1,0.0
1697,SIZE OHCLASS: 59cm.,0.0
984,CHEVRONTOPTUBE2SL,0.0
1626,SIZE OHCLASS: 55.5,0.0
2198,Wheel choice rear OHCLASS: DA900 C24 TL,0.0
2197,Wheel choice rear OHCLASS: 700x25-kilometro-rear,0.0
1028,SEATTUBE2SnSCheck,0.0
1699,SIZE OHCLASS: 60 cm,0.0
1038,FRONTDiscAdaptOnPost,0.0
312,REARROTORJP,0.0
1690,SIZE OHCLASS: 59-56,0.0
2105,Cranks type OHCLASS: Miranda 38/170,0.0
1689,SIZE OHCLASS: 59*60,0.0
2248,Wheel choice front OHCLASS: 28/Sputnik-32L/SON28/60-622,0.0
41,LRPANNIERRAD,0.0
372,DISCONTINUOUS,0.0
44,STEM1SnSlength,0.0
1675,SIZE OHCLASS: 58 75ÂºHT,0.0
1677,SIZE OHCLASS: 58-56,0.0
1678,SIZE OHCLASS: 58-57,0.0
363,DOWNTUBE2SnSshift,0.0
1680,SIZE OHCLASS: 580,0.0
797,nCHAINSTAY_X,0.0
798,nCHAINSTAY_Z,0.0
1631,SIZE OHCLASS: 556,0.0
361,FDTHETA,0.0
823,STEM1SnSshift,0.0
1685,SIZE OHCLASS: 58cms,0.0
1686,SIZE OHCLASS: 58ish,0.0
2257,Wheel choice front OHCLASS: 700 X 21c,0.0
841,PANNIERoffsetTop,0.0
1687,SIZE OHCLASS: 58st-59tt,0.0
1628,SIZE OHCLASS: 550,0.0
847,CHAINSTAYbrdgvari,0.0
2249,Wheel choice front OHCLASS: 28/Sputnik-36L/Alfine8-11/42-622,0.0
1322,Seatpost type OHCLASS: Kalloy - 1 Bolt 27.2,0.0
1371,SIZE OHCLASS:  John560,0.0
2104,Cranks type OHCLASS: Miche Sugino 44/170,0.0
1544,SIZE OHCLASS: 49.5cm,0.0
1559,SIZE OHCLASS: 50x52,0.0
1558,SIZE OHCLASS: 50s,0.0
1869,SIZE OHCLASS: full,0.0
1870,SIZE OHCLASS: gf,0.0
1604,SIZE OHCLASS: 53x53,0.0
1872,SIZE OHCLASS: l,0.0
1876,SIZE OHCLASS: long,0.0
1878,SIZE OHCLASS: luiz fernando,0.0
1758,SIZE OHCLASS: BIG GRRL,0.0
1880,"SIZE OHCLASS: m,l",0.0
1881,SIZE OHCLASS: make by size,0.0
1607,SIZE OHCLASS: 54 x 56,0.0
1556,"SIZE OHCLASS: 500mm / 29.5"" standover",0.0
1756,SIZE OHCLASS: ???,0.0
1886,SIZE OHCLASS: medius,0.0
1866,SIZE OHCLASS: fdvasb,0.0
1760,SIZE OHCLASS: Bigg,0.0
1863,SIZE OHCLASS: dsffs,0.0
1563,SIZE OHCLASS: 51-57,0.0
1847,SIZE OHCLASS: YOUR CHOICE,0.0
1848,SIZE OHCLASS: a,0.0
1849,SIZE OHCLASS: aerobike,0.0
1564,SIZE OHCLASS: 51-59,0.0
1851,SIZE OHCLASS: asdasd,0.0
1852,SIZE OHCLASS: bespoke,0.0
1603,SIZE OHCLASS: 53t,0.0
1862,SIZE OHCLASS: dsff,0.0
1856,SIZE OHCLASS: c-c 56x56,0.0
1561,SIZE OHCLASS: 51 (compact),0.0
1858,SIZE OHCLASS: custon,0.0
1859,SIZE OHCLASS: dfj,0.0
1860,SIZE OHCLASS: dfsag,0.0
1861,SIZE OHCLASS: dfssFASFF,0.0
1554,SIZE OHCLASS: 50.5,0.0
1553,SIZE OHCLASS: 50 cm,0.0
1551,SIZE OHCLASS: 5-6,0.0
1915,SIZE OHCLASS: xxl,0.0
1547,SIZE OHCLASS: 5,0.0
1910,SIZE OHCLASS: xm,0.0
1911,SIZE OHCLASS: xs,0.0
1912,SIZE OHCLASS: xsmall,0.0
1913,SIZE OHCLASS: xt,0.0
1914,SIZE OHCLASS: xx,0.0
1917,SIZE OHCLASS: xxs,0.0
1907,SIZE OHCLASS: uni,0.0
1918,SIZE OHCLASS: xxxxs,0.0
1919,SIZE OHCLASS: zfzf,0.0
